hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly
4,1,1,3,4,2,0,-0.1146,163,34,10,1
4,1,1,1,3,3,3,-0.1046,193,47,10,0
5,1,1,2,2,3,0,-0.125,167,34,17,0
5,1,1,1,3,3,3,-0.1244,192,49,7,0
5,1,1,2,3,1,0,-0.115,155,44,7,0
5,1,1,5,4,1,0,-0.0776,151,41,14,1
5,1,1,3,3,2,0,-0.0962,167,34,8,0
5,1,1,1,4,3,0,-0.0978,163,37,6,0
5,1,1,1,3,3,3,-0.1266,194,40,20,0
5,1,1,5,3,1,5,-0.0941,168,31,8,1
5,1,1,1,1,2,0,-0.1252,168,47,13,0
5,1,1,1,1,3,0,-0.1225,172,47,9,0
5,1,1,1,3,2,3,-0.0839,146,36,10,0
5,1,1,2,2,3,0,-0.1234,165,33,10,0
5,1,1,4,2,3,3,-0.1266,192,43,14,0
5,1,1,2,3,3,0,-0.1169,167,34,17,0
5,1,1,4,4,2,0,-0.1095,163,34,10,0
5,1,1,1,2,3,0,-0.1213,165,41,16,0
5,1,1,5,3,1,5,-0.1191,189,49,15,1
5,1,1,4,2,3,3,-0.1157,177,37,16,1
5,1,1,3,2,3,5,-0.0947,182,45,8,0
5,1,1,4,2,2,3,-0.0993,174,41,9,0
5,1,1,4,3,3,3,-0.0928,192,49,7,0
5,1,1,2,3,2,0,-0.0878,180,41,8,0
5,1,1,5,4,1,2,-0.1259,167,34,8,1
5,1,1,3,4,4,0,0.1495,160,34,11,1
5,1,1,2,4,3,0,-0.1171,174,46,9,0
5,1,1,4,2,2,5,-0.1006,191,47,14,0
5,1,1,3,1,3,2,-0.1256,164,39,8,0
5,1,1,2,2,2,0,-0.0891,162,45,10,0
5,1,1,2,3,3,3,-0.1044,193,47,10,0
5,1,1,1,2,2,0,-0.116,173,50,8,0
5,1,1,4,4,2,2,-0.1195,157,39,9,0
6,1,0,2,4,3,0,-0.1103,179,41,9,0
6,1,0,2,1,1,0,-0.092,175,52,8,0
6,1,0,5,4,1,2,-0.0921,164,39,8,1
6,1,0,2,1,2,0,-0.1205,180,41,8,0
6,1,0,2,4,2,0,-0.1055,184,57,6,0
6,1,0,2,4,2,2,-0.1039,165,36,8,0
6,1,0,2,2,3,0,-0.1166,177,37,16,0
6,1,0,1,3,3,3,-0.0915,165,33,10,0
6,1,0,3,4,2,2,-0.0897,157,44,18,0
6,1,0,3,2,2,5,-0.1145,146,36,10,0
6,1,0,1,2,3,0,-0.1216,164,39,8,0
6,1,0,1,2,2,0,-0.1233,163,34,10,0
6,1,0,4,4,2,2,-0.0958,174,41,9,0
6,1,0,3,2,3,2,-0.1142,169,42,4,0
6,1,0,4,3,3,5,-0.1072,175,44,16,0
6,1,0,1,2,1,0,-0.1236,168,31,8,0
6,1,0,3,4,2,2,-0.1068,204,49,9,0
6,1,0,2,1,3,0,-0.1263,177,37,16,0
6,1,0,3,4,2,2,-0.1121,192,41,12,0
6,1,0,3,2,3,3,-0.1195,158,32,11,0
6,1,0,4,2,3,4,-0.1219,179,41,9,0
6,1,0,3,1,3,3,-0.0864,165,25,16,0
6,1,0,1,1,3,0,-0.1119,165,33,10,0
6,1,0,5,4,1,0,-0.0978,178,44,11,1
6,1,0,4,4,3,2,-0.1198,167,34,17,0
6,1,0,5,2,2,3,-0.1111,151,30,9,1
6,1,0,5,2,3,4,-0.1246,194,40,20,0
6,1,0,3,4,3,0,-0.119,163,37,6,0
6,1,0,2,2,2,0,-0.1137,186,42,7,0
6,1,0,1,1,2,0,-0.1175,165,44,12,0
6,1,0,2,4,3,2,-0.1052,165,33,10,0
6,1,0,1,2,2,2,-0.078,157,39,9,0
6,1,0,2,1,2,0,-0.0922,165,36,8,0
6,1,0,1,3,2,3,-0.1151,185,47,7,0
6,1,0,1,1,3,1,-0.0998,192,49,7,0
6,1,0,4,1,3,3,-0.0982,194,40,20,1
6,1,0,3,4,2,0,-0.0822,174,41,9,0
7,1,0,5,3,1,5,-0.0869,175,52,8,0
7,1,0,4,2,4,5,-0.0887,160,34,11,0
7,1,0,1,1,2,0,-0.1131,170,43,8,0
7,1,0,4,2,3,4,-0.0908,193,47,10,0
7,1,0,3,2,2,0,-0.0847,165,36,8,0
7,1,0,5,3,3,3,-0.1018,182,45,8,0
7,1,0,5,2,3,3,-0.1221,193,46,16,1
7,1,0,5,2,2,3,-0.0847,164,28,10,1
7,1,0,2,2,3,0,-0.0882,146,30,6,0
7,1,0,1,2,2,0,-0.1123,173,50,8,0
7,1,0,2,2,2,0,-0.1015,180,41,8,0
7,1,0,1,1,1,0,-0.117,189,49,15,0
7,1,0,1,3,2,3,-0.1014,173,50,8,0
7,1,0,3,4,2,2,-0.0771,184,57,6,0
7,1,0,5,4,1,2,-0.1111,175,44,16,1
7,1,0,3,2,2,3,-0.1145,186,42,7,0
7,1,0,4,3,2,3,-0.1057,185,47,7,0
7,1,0,2,2,2,0,-0.111,167,36,16,0
7,1,0,2,3,2,3,-0.0898,199,39,12,0
7,1,0,5,2,3,3,-0.1002,179,41,9,1
7,1,0,4,1,2,3,-0.1167,164,28,10,0
7,1,0,2,2,2,0,-0.1238,199,39,12,0
7,1,0,1,2,1,0,-0.1008,168,31,8,0
7,1,0,3,4,2,2,-0.0895,180,41,8,0
7,1,0,3,4,3,2,-0.0875,165,41,16,0
7,1,0,3,3,3,3,-0.0982,177,37,16,0
7,1,0,2,4,2,0,-0.1067,178,44,11,0
7,1,0,4,4,3,2,-0.1083,175,44,16,0
7,1,0,3,3,3,3,-0.1205,175,44,16,0
7,1,0,5,2,3,3,-0.1077,177,37,16,1
7,1,0,4,4,3,2,-0.1223,177,49,9,0
7,1,0,5,4,1,2,-0.1206,165,33,10,1
7,1,0,3,4,3,0,-0.0993,164,39,8,0
7,1,0,1,1,2,0,-0.0796,192,41,12,0
7,1,0,4,4,2,2,-0.1024,146,36,10,0
7,1,0,1,2,3,0,-0.0799,169,46,5,0
8,1,0,2,1,3,1,-0.1242,193,40,8,0
8,1,0,3,1,3,2,-0.1261,161,39,7,0
8,1,0,1,2,3,0,-0.0908,158,32,11,0
8,1,0,5,2,4,3,-0.1163,160,34,11,1
8,1,0,2,2,3,0,-0.1243,164,39,8,0
8,1,0,2,4,2,2,-0.091,168,47,13,0
8,1,0,4,2,3,5,-0.0967,165,33,10,0
8,1,0,3,1,2,3,-0.0955,157,44,18,0
8,1,0,1,3,2,0,-0.1076,165,44,12,0
8,1,0,1,2,3,0,-0.0905,165,41,16,0
8,1,0,3,1,2,2,-0.1201,162,45,10,0
8,1,0,4,4,3,2,-0.125,165,41,16,0
8,1,0,3,4,3,0,-0.1214,175,44,16,0
8,1,0,2,2,2,0,-0.1247,168,47,13,0
8,1,0,3,1,3,3,-0.1189,193,46,16,0
8,1,0,2,2,3,0,-0.0802,193,40,8,0
8,1,0,5,2,2,3,-0.102,167,36,16,1
8,1,0,5,2,2,3,-0.1274,164,28,10,0
8,1,0,3,4,2,2,-0.1148,186,42,7,0
8,1,0,1,1,2,0,-0.11,186,42,7,0
8,1,0,4,2,3,4,-0.1096,173,35,9,0
8,1,0,2,4,2,0,-0.1056,167,34,8,0
8,1,0,3,4,2,0,-0.0811,150,37,3,0
8,1,0,1,3,3,0,-0.1167,168,44,7,0
8,1,0,2,3,3,0,-0.1256,193,47,10,0
8,1,0,1,3,2,3,-0.1168,146,36,10,0
8,1,0,2,2,2,0,-0.1026,170,43,8,0
8,1,0,5,3,2,3,-0.0978,164,28,10,0
8,1,0,4,1,3,2,-0.0968,193,46,16,0
8,1,0,2,4,2,0,-0.126,181,46,12,0
8,1,0,1,1,3,1,-0.1149,165,41,16,0
8,1,0,2,3,4,3,-0.0818,160,34,11,0
8,1,0,2,2,2,0,-0.1055,168,47,13,0
8,1,0,5,3,2,3,-0.1074,162,45,10,0
8,1,0,5,2,2,4,-0.12,192,41,12,0
9,1,0,4,1,2,3,-0.0808,186,42,7,1
9,1,0,1,1,3,0,-0.1027,193,46,16,0
9,1,0,1,3,3,0,-0.1045,184,38,7,0
9,1,0,4,2,2,4,-0.0896,158,45,15,0
9,1,0,3,4,3,2,-0.108,172,47,9,0
9,1,0,2,4,2,2,-0.107,157,41,10,0
9,1,0,3,2,1,5,-0.1094,151,41,14,0
9,1,0,1,3,4,0,-0.1026,160,34,11,0
9,1,0,4,1,2,3,-0.1147,191,47,14,0
9,1,0,4,3,2,3,-0.1213,168,47,13,0
9,1,0,4,1,2,3,-0.1125,185,47,7,0
9,1,0,3,2,3,5,-0.0827,193,46,16,0
9,1,0,4,4,2,0,0.1481,158,45,15,1
9,1,0,4,1,3,3,-0.1212,169,46,5,1
9,1,0,1,4,3,0,-0.1005,193,40,8,0
9,1,0,5,3,3,3,-0.092,176,44,11,0
9,1,0,3,2,2,2,-0.1125,167,45,7,0
9,1,0,1,3,3,0,-0.1199,184,38,7,0
9,1,0,2,1,2,0,-0.0987,178,44,11,0
9,1,0,4,1,2,3,-0.0745,164,36,11,0
9,1,0,5,3,2,5,-0.1182,184,57,6,0
9,1,0,1,1,3,0,-0.1088,175,44,16,0
9,1,0,1,1,3,0,-0.1207,192,49,7,0
9,1,0,4,4,2,0,-0.1236,181,46,12,0
9,1,0,2,1,2,0,-0.1253,164,36,11,0
9,1,0,5,2,3,4,-0.0963,158,32,11,0
9,1,0,4,4,1,2,-0.1261,168,31,8,0
9,1,0,4,4,2,0,-0.0903,184,57,6,0
9,1,0,3,2,2,5,-0.1219,180,41,8,0
9,1,0,1,1,1,0,-0.1002,189,49,15,0
9,1,0,1,1,2,0,-0.116,191,47,14,0
9,1,0,5,3,3,5,-0.1235,164,39,8,0
9,1,0,1,1,3,0,-0.1249,193,47,10,0
9,1,0,2,3,3,0,-0.1134,177,37,16,0
9,1,0,2,4,2,0,-0.1106,167,34,8,0
9,1,0,4,4,3,2,-0.1163,172,41,5,0
9,1,0,2,1,2,0,-0.1036,191,47,14,0
10,1,0,1,1,1,0,-0.1173,189,49,15,0
10,1,0,2,3,3,0,-0.1013,174,46,9,0
10,1,0,2,1,4,0,-0.1262,165,38,8,0
10,1,0,2,3,3,3,-0.1148,182,45,8,0
10,1,0,1,3,2,3,-0.1004,164,28,10,0
10,1,0,1,1,2,0,-0.0939,167,34,8,0
10,1,0,2,3,4,3,-0.1049,168,41,9,0
10,1,0,1,3,3,3,-0.108,179,41,9,0
10,1,0,3,4,3,0,-0.1231,159,36,11,0
10,1,0,1,3,3,3,-0.0918,164,39,8,0
10,1,0,3,3,3,0,-0.1136,172,47,9,0
10,1,0,3,4,3,2,-0.1135,172,41,5,0
10,1,0,5,2,3,3,-0.0874,173,35,9,1
10,1,0,1,3,3,0,-0.0822,165,33,10,0
10,1,0,1,2,3,0,-0.0949,146,30,6,0
10,1,0,3,4,3,2,-0.119,161,39,7,0
10,1,0,4,3,3,3,-0.1211,193,46,16,0
10,1,0,1,4,3,0,-0.0945,194,40,20,0
10,1,0,3,2,2,3,-0.1094,185,47,7,0
10,1,0,5,2,1,3,-0.1266,189,49,15,1
10,1,0,4,4,3,0,-0.0906,172,41,5,0
10,1,0,3,3,2,3,-0.1231,170,43,8,0
10,1,0,1,3,2,3,-0.0944,157,44,18,0
10,1,0,5,4,1,0,-0.11,191,47,14,1
10,1,0,1,3,3,3,-0.098,165,25,16,0
10,1,0,1,3,3,3,-0.1259,176,44,11,0
10,1,0,1,2,2,2,-0.1118,157,41,10,0
10,1,0,4,3,3,5,-0.1145,172,41,5,0
10,1,0,1,4,2,0,-0.1266,167,36,16,0
10,1,0,3,4,2,0,-0.1203,184,57,6,0
10,1,0,2,2,3,0,-0.0838,163,37,6,0
10,1,0,4,4,2,2,-0.0954,168,47,13,0
10,1,0,2,1,3,1,-0.0953,177,37,16,0
10,1,0,2,3,2,3,-0.1159,146,36,10,0
11,1,0,1,4,2,0,-0.1093,174,41,9,0
11,1,0,1,2,2,0,-0.0903,168,47,13,0
11,1,0,4,4,2,0,-0.1081,151,30,9,0
11,1,0,2,1,1,0,-0.1137,155,44,7,0
11,1,0,5,2,3,3,-0.1249,163,37,6,1
11,1,0,5,4,1,0,-0.1215,191,47,14,1
11,1,0,1,3,2,0,-0.1174,157,39,9,0
11,1,0,2,4,2,0,-0.126,185,47,7,0
11,1,0,2,3,2,0,-0.0989,191,47,14,0
11,1,0,2,4,2,0,-0.1071,184,57,6,0
11,1,0,2,3,4,3,-0.1182,160,34,11,0
11,1,0,1,2,3,0,-0.1029,193,40,8,0
11,1,0,4,3,3,3,-0.1266,159,36,11,0
11,1,0,3,1,3,3,-0.1163,159,36,11,0
11,1,0,5,4,4,0,4.5507,165,38,8,1
11,1,0,4,3,4,0,-0.0938,169,49,8,0
11,1,0,1,3,3,3,-0.1058,194,40,20,0
11,1,0,4,1,3,3,-0.1263,164,39,8,1
11,1,0,2,2,3,0,-0.121,165,33,10,0
11,1,0,1,3,3,0,-0.1243,159,36,11,0
11,1,0,4,2,2,4,-0.095,192,41,12,0
11,1,0,3,4,3,2,-0.1176,169,46,5,0
11,1,0,3,4,2,2,-0.1108,173,50,8,0
11,1,0,2,1,3,1,-0.1078,175,44,16,0
11,1,0,1,1,3,0,-0.1195,161,39,7,0
11,1,0,1,3,2,0,-0.113,168,47,13,0
11,1,0,4,2,3,4,-0.1032,161,39,7,0
11,1,0,5,3,2,5,-0.1182,186,42,7,1
11,1,0,1,3,3,3,-0.1257,177,37,16,0
11,1,0,1,3,2,0,-0.1174,178,44,11,0
11,1,0,3,1,2,2,-0.1158,165,44,12,0
11,1,0,2,1,2,1,-0.1134,199,39,12,0
11,1,0,2,3,3,0,-0.1072,146,30,6,0
11,1,0,1,3,3,3,-0.1113,172,47,9,0
11,1,0,1,2,2,0,-0.1213,168,47,13,0
11,1,0,5,3,3,5,-0.1088,168,44,7,0
11,1,0,4,2,3,4,-0.1156,177,49,9,0
11,1,0,1,3,2,3,-0.1062,184,57,6,0
11,1,0,3,2,3,3,-0.1224,174,46,9,0
11,1,0,2,3,1,0,-0.1211,151,41,14,0
11,1,0,2,1,2,1,-0.1226,186,42,7,0
11,1,0,5,2,3,4,-0.1238,173,35,9,0
11,1,0,2,2,2,3,-0.1106,164,28,10,0
11,1,0,5,2,3,3,-0.105,179,41,9,0
11,1,0,1,2,4,0,-0.0953,160,34,11,0
12,1,0,3,2,2,0,-0.0999,204,49,9,0
12,1,0,1,1,2,1,-0.0912,150,37,3,0
12,1,0,2,4,1,2,-0.1033,189,49,15,0
12,1,0,5,3,3,3,-0.0903,193,46,16,0
12,1,0,4,3,2,5,-0.0968,164,36,11,0
12,1,0,1,3,3,0,-0.0971,167,34,17,0
12,1,0,2,2,3,0,-0.1113,182,45,8,0
12,1,0,4,4,3,0,-0.1114,192,43,14,0
12,1,0,1,1,1,0,-0.1034,175,52,8,0
12,1,0,3,2,2,3,-0.1223,164,28,10,1
12,1,0,1,1,4,0,-0.1068,158,33,11,0
12,1,0,2,2,3,0,-0.1109,165,33,10,0
12,1,0,5,3,2,3,-0.086,184,57,6,0
12,1,0,2,2,2,2,-0.1175,173,50,8,0
12,1,0,3,3,3,0,-0.1262,177,49,9,0
12,1,0,2,1,3,1,-0.0865,173,35,9,0
12,1,0,1,1,3,0,-0.1143,164,39,8,0
12,1,0,2,4,2,0,-0.1092,146,36,10,0
12,1,0,2,4,3,0,-0.1017,169,42,4,0
12,1,0,4,3,2,3,-0.1109,168,47,13,0
12,1,0,5,3,2,5,-0.1101,165,44,12,0
12,1,0,5,2,3,3,-0.0922,165,25,16,0
12,1,0,2,3,2,3,-0.1018,167,45,7,0
12,1,0,5,2,4,4,-0.0951,165,38,8,0
12,1,0,1,2,3,3,-0.1054,184,38,7,0
12,1,0,1,3,3,0,-0.1172,192,49,7,0
12,1,0,4,4,2,0,-0.1041,178,44,11,0
12,1,0,2,1,3,0,-0.0936,182,45,8,0
12,1,0,1,2,2,0,-0.1124,150,37,3,0
13,1,0,2,1,3,0,-0.1018,165,33,10,0
13,1,0,3,4,3,2,-0.1043,158,32,11,0
13,1,0,2,2,3,0,-0.1232,167,34,17,0
13,1,0,2,3,3,3,-0.1038,192,43,14,0
13,1,0,1,4,3,0,-0.1238,169,42,4,0
13,1,0,2,4,2,0,-0.1012,157,41,10,0
13,1,0,5,2,3,3,-0.0761,177,49,9,1
13,1,0,3,4,3,0,-0.1165,192,43,14,0
13,1,0,1,3,2,3,-0.1207,158,45,15,0
13,1,0,1,2,2,0,-0.098,178,44,11,0
13,1,0,3,4,3,2,-0.1103,169,42,4,0
13,1,0,2,2,3,2,-0.1226,163,37,6,0
13,1,0,2,3,2,0,-0.0954,191,47,14,0
13,1,0,1,2,3,0,-0.0901,184,38,7,0
13,1,0,3,2,2,2,-0.0853,181,46,12,0
13,1,0,1,3,1,0,-0.1144,175,52,8,0
13,1,0,2,4,1,0,-0.1246,155,44,7,0
13,1,0,4,4,2,2,3.3725,173,50,8,1
13,1,0,3,4,2,0,0.1592,184,57,6,1
13,1,0,3,2,3,0,-0.1265,184,38,7,0
13,1,0,1,1,3,0,-0.1243,174,46,9,0
13,1,0,1,1,4,0,-0.1078,158,33,11,0
13,1,0,2,2,2,0,-0.1024,184,57,6,0
13,1,0,1,1,3,0,-0.1044,179,41,9,0
13,1,0,2,4,2,0,-0.1189,157,41,10,0
13,1,0,1,3,1,0,-0.1237,175,52,8,0
13,1,0,2,2,2,0,-0.1121,180,41,8,0
13,1,0,5,2,4,3,-0.0875,160,34,11,1
13,1,0,1,1,3,0,-0.1009,179,41,9,0
13,1,0,5,2,3,4,-0.0808,173,35,9,0
13,1,0,2,2,2,0,-0.0886,204,49,9,0
13,1,0,1,4,1,0,-0.1118,175,52,8,0
13,1,0,1,3,3,0,-0.0959,194,40,20,0
13,1,0,4,2,2,3,-0.1126,192,41,12,0
13,1,0,3,2,2,2,-0.1068,162,45,10,0
13,1,0,1,2,4,0,-0.0916,158,33,11,0
13,1,0,1,2,2,3,-0.0991,150,37,3,0
13,1,0,3,4,2,2,-0.0954,151,30,9,0
13,1,0,2,2,3,0,-0.1197,194,40,20,0
13,1,0,2,4,3,0,-0.114,146,30,6,0
13,1,0,2,1,2,0,-0.122,157,44,18,0
13,1,0,3,2,2,2,-0.126,204,49,9,0
13,1,0,4,4,4,2,-0.1034,168,41,9,0
14,1,0,2,1,3,1,-0.1045,158,32,11,0
14,1,0,2,4,3,0,-0.1057,161,39,7,0
14,1,0,2,1,2,0,-0.0951,164,36,11,0
14,1,0,4,3,3,3,-0.0791,173,35,9,0
14,1,0,1,2,2,0,-0.1088,199,39,12,0
14,1,0,5,2,2,3,-0.1215,167,45,7,1
14,1,0,3,2,2,0,-0.1149,151,30,9,0
14,1,0,1,1,2,0,-0.1089,146,36,10,0
14,1,0,2,2,2,0,-0.1082,191,47,14,0
14,1,0,5,2,3,3,-0.119,169,46,5,1
14,1,0,1,3,2,0,-0.119,181,46,12,0
14,1,0,2,4,2,2,-0.1149,167,45,7,0
14,1,0,1,1,2,0,-0.1114,162,45,10,0
14,1,0,1,1,4,0,-0.1182,160,34,11,0
14,1,0,1,3,2,0,-0.122,157,44,18,0
14,1,0,2,3,2,3,-0.0999,170,43,8,0
14,1,0,3,1,2,3,-0.1245,165,36,8,0
14,1,0,2,3,2,3,-0.0996,167,45,7,0
14,1,0,1,2,3,0,-0.1266,192,43,14,0
14,1,0,1,2,3,0,-0.1239,192,49,7,0
14,1,0,3,4,2,0,-0.1224,158,45,15,0
14,1,0,1,1,3,1,-0.106,168,44,7,0
14,1,0,2,2,1,0,-0.1167,189,49,15,0
14,1,0,1,1,3,0,-0.1089,165,25,16,0
15,1,0,1,3,3,0,-0.1055,173,35,9,0
15,1,0,2,2,4,2,-0.1084,160,34,11,0
15,1,0,2,1,3,2,-0.1165,193,40,8,0
15,1,0,1,3,3,0,-0.1211,192,43,14,0
15,1,0,4,2,3,4,-0.1262,167,34,17,0
15,1,0,1,2,2,0,-0.1242,164,28,10,0
15,1,0,2,2,3,0,-0.1049,165,25,16,0
15,1,0,2,1,2,1,-0.1191,191,47,14,0
15,1,0,3,3,3,3,-0.1267,184,38,7,0
15,1,0,2,1,4,2,-0.1,160,34,11,0
15,1,0,5,3,3,5,-0.109,173,35,9,0
15,1,0,1,3,3,0,-0.0834,172,47,9,0
15,1,0,3,4,2,0,-0.1244,180,41,8,0
15,1,0,3,3,1,0,-0.1034,155,44,7,0
15,1,0,3,4,2,2,-0.113,146,36,10,0
15,1,0,1,4,3,0,-0.1048,159,36,11,0
15,1,0,1,4,4,0,-0.1267,165,38,8,0
15,1,0,4,1,2,3,-0.1003,192,41,12,0
15,1,0,5,2,3,3,-0.1203,164,39,8,0
15,1,0,5,2,3,4,-0.1021,182,45,8,0
15,1,0,4,4,4,2,-0.0895,169,49,8,0
15,1,0,1,1,3,0,-0.1123,163,37,6,0
15,1,0,2,3,2,3,-0.1097,167,45,7,0
15,1,0,4,2,3,5,-0.0967,177,37,16,0
15,1,0,3,1,2,3,-0.1244,170,43,8,1
15,1,0,5,2,3,3,-0.1055,179,41,9,1
15,1,0,4,3,3,5,-0.1044,165,41,16,0
15,1,0,5,4,1,2,-0.1193,162,45,10,1
15,1,0,3,1,3,3,-0.0976,193,47,10,1
15,1,0,1,3,3,3,-0.0865,159,36,11,0
15,1,0,1,2,3,0,-0.1022,172,41,5,0
15,1,0,3,2,2,5,-0.1251,204,49,9,0
15,1,0,2,2,3,0,-0.1153,193,40,8,0
15,1,0,1,3,3,3,-0.1048,173,35,9,0
15,1,0,4,3,3,5,-0.0948,184,38,7,0
15,1,0,3,4,3,2,-0.0935,165,25,16,0
15,1,0,2,1,1,0,-0.1022,175,52,8,0
15,1,0,1,3,2,0,-0.0962,151,30,9,0
15,1,0,3,4,3,0,-0.1229,182,45,8,0
15,1,0,1,2,2,0,-0.1031,184,57,6,0
16,1,0,2,3,3,3,-0.1141,169,42,4,0
16,1,0,5,2,4,5,-0.0867,169,49,8,0
16,1,0,1,1,2,0,-0.1184,151,30,9,0
16,1,0,4,3,2,0,-0.1004,199,39,12,0
16,1,0,3,3,2,3,-0.0999,158,45,15,0
16,1,0,5,2,2,3,-0.1129,199,39,12,0
16,1,0,2,1,3,3,-0.1198,158,32,11,0
16,1,0,5,2,3,3,-0.1065,177,49,9,0
16,1,0,2,2,3,0,-0.1133,172,47,9,0
16,1,0,3,1,2,2,-0.0831,192,41,12,0
16,1,0,4,4,3,0,-0.1088,192,49,7,0
16,1,0,3,2,3,2,-0.126,193,46,16,0
16,1,0,1,1,3,0,-0.1086,173,35,9,0
16,1,0,2,3,2,3,-0.1189,158,45,15,0
16,1,0,2,3,3,3,-0.1234,194,40,20,0
16,1,0,4,4,3,0,-0.0981,193,46,16,0
16,1,0,1,3,4,3,-0.0782,169,49,8,0
16,1,0,4,4,2,2,-0.0992,191,47,14,0
16,1,0,4,4,1,2,-0.0865,189,49,15,0
16,1,0,5,2,3,4,-0.1192,164,39,8,0
16,1,0,1,2,3,0,-0.1187,193,40,8,0
16,1,0,1,4,1,0,-0.0871,189,49,15,0
16,1,0,4,2,2,5,-0.0957,164,28,10,0
16,1,0,1,4,3,0,-0.1027,146,30,6,0
16,1,0,5,2,3,3,-0.0961,184,38,7,1
16,1,0,1,2,3,0,-0.0906,165,33,10,0
16,1,0,5,2,2,5,-0.1051,151,30,9,0
16,1,0,1,3,2,3,-0.1024,165,44,12,0
16,1,0,2,2,3,0,-0.089,179,41,9,0
16,1,0,2,3,2,3,-0.114,146,36,10,0
16,1,0,3,3,3,3,-0.1027,169,42,4,0
16,1,0,4,1,4,2,-0.112,168,41,9,0
16,1,0,3,2,3,0,-0.1257,177,49,9,0
16,1,0,2,1,1,3,-0.098,175,52,8,0
16,1,0,2,3,3,0,-0.1028,169,42,4,0
16,1,0,1,3,2,3,-0.1147,170,43,8,0
16,1,0,4,2,2,3,-0.1261,150,37,3,0
17,1,0,2,3,2,0,-0.1241,199,39,12,0
17,1,0,5,2,1,3,-0.1098,155,44,7,1
17,1,0,4,1,3,3,-0.1081,177,37,16,0
17,1,0,5,2,3,5,-0.1231,165,41,16,0
17,1,0,2,2,3,0,-0.127,176,44,11,0
17,1,0,4,1,2,3,-0.1217,181,46,12,0
17,1,0,1,1,4,1,-0.1218,160,34,11,0
17,1,0,1,2,3,0,-0.11,192,49,7,0
17,1,0,2,3,2,3,-0.1265,167,45,7,0
17,1,0,1,2,3,2,-0.1233,175,44,16,0
17,1,0,2,2,3,0,-0.1124,177,49,9,0
17,1,0,2,4,1,0,-0.1043,168,31,8,0
17,1,0,5,2,3,3,-0.1094,179,41,9,1
17,1,0,1,3,2,0,-0.0879,191,47,14,0
17,1,0,2,1,2,1,-0.1248,186,42,7,0
17,1,0,3,3,3,3,-0.0957,193,47,10,0
17,1,0,3,4,2,2,-0.1166,199,39,12,0
17,1,0,2,4,2,2,-0.1167,150,37,3,0
17,1,0,1,2,3,0,-0.1112,165,41,16,0
17,1,0,3,1,3,3,-0.1158,169,46,5,0
17,1,0,4,4,2,0,0.2359,158,45,15,1
17,1,0,2,3,3,3,-0.1141,172,47,9,0
17,1,0,2,3,3,0,-0.0941,193,40,8,0
17,1,0,2,2,2,0,-0.0975,165,44,12,0
17,1,0,3,2,1,4,-0.1057,168,31,8,0
17,1,0,2,1,3,0,-0.1173,159,36,11,0
17,1,0,2,4,2,0,-0.117,184,57,6,0
17,1,0,4,3,3,0,-0.1143,173,35,9,0
17,1,0,2,1,3,3,-0.0865,192,49,7,0
17,1,0,5,1,2,3,-0.0835,178,44,11,1
17,1,0,5,2,4,3,-0.1088,160,34,11,1
17,1,0,1,3,4,3,-0.0856,160,34,11,0
17,1,0,4,1,4,3,-0.122,168,41,9,1
17,1,0,1,3,2,0,-0.121,164,36,11,0
17,1,0,4,1,3,3,-0.1056,159,36,11,0
17,1,0,1,1,2,0,-0.1117,192,41,12,0
17,1,0,1,1,2,0,-0.1157,164,36,11,0
17,1,0,2,2,3,0,-0.1035,177,49,9,0
17,1,0,3,1,3,3,-0.1143,193,46,16,1
17,1,0,1,1,2,0,-0.1137,170,43,8,0
18,1,0,2,2,3,0,-0.115,169,42,4,0
18,1,0,3,4,1,0,-0.0939,155,44,7,0
18,1,0,2,2,3,0,-0.0995,179,41,9,0
18,1,0,2,1,2,0,-0.1224,158,45,15,0
18,1,0,1,1,3,1,-0.0989,172,47,9,0
18,1,0,4,3,2,0,-0.1161,174,41,9,0
18,1,0,4,4,2,0,-0.1241,167,45,7,0
18,1,0,1,2,3,0,-0.1185,165,41,16,0
18,1,0,3,4,2,2,-0.0967,178,44,11,0
18,1,0,2,4,3,0,-0.1232,177,49,9,0
18,1,0,5,2,1,3,-0.1118,175,52,8,1
18,1,0,1,2,1,0,-0.1171,151,41,14,0
18,1,0,5,4,2,0,7.4266,185,47,7,1
18,1,0,2,1,2,0,-0.1199,192,41,12,0
18,1,0,1,3,1,0,-0.1169,155,44,7,0
18,1,0,3,3,3,3,-0.0937,146,30,6,0
18,1,0,1,2,4,0,-0.1122,158,33,11,0
18,1,0,5,3,3,5,-0.0969,177,37,16,0
18,1,0,2,3,2,3,-0.1238,167,45,7,0
18,1,0,2,1,4,0,-0.118,169,49,8,0
18,1,0,1,2,2,0,-0.1246,184,57,6,0
18,1,0,2,2,4,0,-0.11,169,49,8,0
18,1,0,3,4,1,2,-0.115,189,49,15,0
18,1,0,5,2,2,4,-0.1131,186,42,7,0
18,1,0,3,4,2,0,-0.1182,157,39,9,0
18,1,0,2,1,3,0,-0.0889,159,36,11,0
18,1,0,1,1,3,0,-0.1235,177,37,16,0
18,1,0,3,1,3,3,-0.1,177,37,16,1
18,1,0,3,4,3,2,-0.1237,176,44,11,0
