hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly,anomaly_score,risk_score,risk_level
0,1,1,4,1,2,2,-0.1106,164,36,11,0,0.4771641248612021,46.3,Medium
0,1,1,5,2,3,4,-0.1143,184,38,7,0,0.4902777255161429,67.7,High
0,1,1,2,1,4,0,-0.1228,165,38,8,0,0.5036444515121223,35.0,Medium
0,1,1,1,1,3,0,-0.0957,169,46,5,0,0.42942494390517527,26.7,Medium
0,1,1,1,1,3,0,-0.1189,163,37,6,0,0.4399225528767833,26.7,Medium
0,1,1,5,1,3,3,-0.1239,159,36,11,0,0.5737813985537252,58.7,High
0,1,1,2,1,3,3,-0.1115,167,34,17,0,0.5234599302732522,43.7,Medium
0,1,1,2,2,1,0,-0.1167,168,31,8,0,0.4969654357306398,30.0,Medium
0,1,1,1,1,2,0,-0.0908,204,49,9,0,0.6063272863501846,23.3,Medium
0,1,1,1,3,3,0,-0.1251,193,46,16,0,0.464682669639377,36.7,Medium
0,1,1,2,2,2,3,-0.1234,192,41,12,0,0.4508612844677715,45.3,Medium
0,1,1,5,3,2,5,-0.0937,165,36,8,0,0.556481942960509,73.3,High
0,1,1,2,2,2,0,-0.1093,173,50,8,0,0.3371568841228274,33.3,Medium
0,1,1,4,2,2,4,-0.1243,157,39,9,0,0.4499377570934039,59.3,High
0,1,1,1,3,1,3,-0.111,155,44,7,0,0.5388229015568421,42.0,Medium
0,1,1,2,1,4,1,-0.114,169,49,8,0,0.5153772234393068,39.0,Medium
0,1,1,2,1,2,0,-0.0898,157,41,10,0,0.41662105043539466,28.3,Medium
0,1,1,4,2,2,3,-0.0934,199,39,12,0,0.4828329128497483,55.3,High
0,1,1,5,4,1,2,-0.1023,168,44,7,0,0.6161226800269567,63.0,High
0,1,1,4,2,3,5,-0.1097,177,49,9,0,0.43206417610362513,66.7,High
0,1,1,2,4,1,0,-0.0784,175,52,8,0,0.5419840397947149,40.0,Medium
0,1,1,1,2,3,0,-0.1181,167,34,17,0,0.4669732472098127,31.7,Medium
0,1,1,2,2,1,0,-0.0905,168,31,8,0,0.5427156285899629,30.0,Medium
0,1,1,4,4,1,2,-0.077,175,52,8,0,0.6075155218621868,58.0,High
0,1,1,1,3,2,0,-0.1138,168,47,13,0,0.33069089350484104,33.3,Medium
0,1,1,1,2,2,0,-0.1046,174,41,9,0,0.3298348546627349,28.3,Medium
0,1,1,1,3,3,0,-0.1071,161,39,7,0,0.3286441488116233,36.7,Medium
0,1,1,1,3,3,0,-0.0866,193,47,10,0,0.4427039174185108,36.7,Medium
0,1,1,1,3,2,0,-0.1114,162,45,10,0,0.306793702977172,33.3,Medium
0,1,1,1,2,2,0,-0.0984,165,44,12,0,0.34934224130239144,28.3,Medium
0,1,1,4,4,3,0,-0.1192,168,44,7,0,0.41058070952817605,56.7,High
1,1,1,4,4,4,2,-0.0907,169,49,8,0,0.520284076919202,68.0,High
1,1,1,2,2,2,0,-0.1204,165,36,8,0,0.27855766030620355,33.3,Medium
1,1,1,4,3,2,3,-0.1169,150,37,3,0,0.542745865865998,60.3,High
1,1,1,3,2,3,0,-0.1154,158,32,11,0,0.36144429550405055,41.7,Medium
1,1,1,3,4,2,2,-0.1163,173,50,8,0,0.3927039818895808,56.3,High
1,1,1,3,2,1,0,-0.1221,168,31,8,0,0.49171696110814045,35.0,Medium
1,1,1,3,4,3,0,-0.1236,177,37,16,0,0.48029871008721414,51.7,High
1,1,1,1,4,3,0,-0.1025,174,46,9,0,0.3441989230625032,41.7,Medium
1,1,1,2,4,2,2,-0.1095,164,28,10,0,0.49924337183871237,51.3,High
1,1,1,2,2,3,0,-0.1235,159,36,11,0,0.3121100972108197,36.7,Medium
1,1,1,1,1,2,0,-0.0987,180,41,8,0,0.36568810470873325,23.3,Medium
1,1,1,3,4,3,0,-0.1208,174,46,9,0,0.31361483655879996,51.7,High
1,1,1,1,3,3,3,-0.1082,176,44,11,0,0.3342972913231389,48.7,Medium
1,1,1,4,2,2,3,-0.1094,199,39,12,0,0.4560307619185837,55.3,High
1,1,1,2,4,3,0,-0.1175,175,44,16,0,0.4155908352211509,46.7,Medium
1,1,1,2,2,1,0,-0.0851,189,49,15,0,0.5183056822581118,30.0,Medium
1,1,1,2,2,2,0,-0.118,184,57,6,0,0.4282856594065221,33.3,Medium
1,1,1,2,4,3,0,-0.1137,177,49,9,0,0.3173949177994805,46.7,Medium
1,1,1,1,2,3,3,-0.1152,165,25,16,0,0.5654614137411823,43.7,Medium
1,1,1,3,2,3,3,-0.081,164,39,8,0,0.34279632424321416,53.7,High
1,1,1,1,3,2,0,-0.0926,151,30,9,0,0.46435300861499396,33.3,Medium
1,1,1,2,4,3,0,-0.0977,193,40,8,0,0.4284958759929748,46.7,Medium
1,1,1,5,3,2,3,-0.1013,204,49,9,0,0.5645139375854556,65.3,High
1,1,1,3,2,3,0,-0.118,184,38,7,0,0.3861915200867776,41.7,Medium
1,1,1,5,4,4,0,5.4803,165,38,8,1,0.8973036723751343,80.0,High
1,1,1,5,2,3,3,-0.1073,168,44,7,0,0.4096755635649797,63.7,High
1,1,1,3,4,4,0,0.2152,168,41,9,0,0.5733521168350684,56.1,High
1,1,1,2,3,3,0,-0.1231,163,37,6,0,0.32989118990977495,41.7,Medium
1,1,1,1,3,3,0,-0.0831,177,49,9,0,0.35313419170137816,36.7,Medium
1,1,1,2,1,2,0,-0.1095,163,34,10,0,0.34913849899873595,28.3,Medium
1,1,1,3,2,3,4,-0.0984,192,43,14,0,0.4665376335263608,57.7,High
1,1,1,2,2,3,0,-0.099,169,46,5,0,0.3286557712467605,36.7,Medium
1,1,1,3,4,2,0,-0.1198,192,41,12,0,0.38439348464959977,48.3,Medium
1,1,1,2,4,3,0,-0.1262,193,47,10,0,0.4278432359716695,46.7,Medium
1,1,1,2,4,2,0,-0.1025,167,36,16,0,0.4520648078001357,43.3,Medium
2,1,1,2,2,3,2,-0.1182,158,32,11,0,0.3019991156069949,44.7,Medium
2,1,1,1,3,2,3,-0.1269,170,43,8,0,0.3535495647686375,45.3,Medium
2,1,1,4,4,3,0,0.2714,193,47,10,0,0.5874596848200774,58.0,High
2,1,1,4,4,2,2,-0.1238,167,34,8,0,0.4283470260732002,61.3,High
2,1,1,3,4,2,0,-0.1227,186,42,7,0,0.36653825887887126,48.3,Medium
2,1,1,1,1,3,0,-0.1076,158,32,11,0,0.35906539295973994,26.7,Medium
2,1,1,2,4,2,0,-0.1116,185,47,7,0,0.326568942999075,43.3,Medium
2,1,1,1,1,2,0,-0.0964,180,41,8,0,0.33541804758683147,23.3,Medium
2,1,1,1,1,2,0,-0.1002,199,39,12,0,0.445976278805431,23.3,Medium
2,1,1,1,1,2,0,-0.1267,163,34,10,0,0.39354358825458013,23.3,Medium
2,1,1,3,4,3,0,-0.1112,172,41,5,0,0.3443787368692828,51.7,High
2,1,1,1,1,2,1,-0.1174,184,57,6,0,0.538870450774505,27.3,Medium
2,1,1,3,1,2,3,-0.0977,165,36,8,0,0.3687899627846174,45.3,Medium
2,1,1,2,4,3,2,-0.12,184,38,7,0,0.4104788989734983,54.7,High
2,1,1,5,2,2,5,-0.1228,167,45,7,0,0.5161844887760864,68.3,High
2,1,1,4,2,3,5,-0.1247,194,40,20,0,0.6789184766890428,66.7,High
2,1,1,2,4,4,0,-0.1268,165,38,8,0,0.4763443160724874,50.0,Medium
2,1,1,1,2,2,0,-0.1138,168,47,13,0,0.2731272579984526,28.3,Medium
2,1,1,4,4,1,2,-0.11,151,41,14,0,0.5869331253571104,58.0,High
2,1,1,2,4,1,2,-0.1187,155,44,7,0,0.5303451782306036,48.0,Medium
2,1,1,5,4,3,0,3.8114,177,37,16,1,0.7721171871950073,76.7,High
2,1,1,4,3,3,3,-0.0959,165,41,16,0,0.4038327059800394,63.7,High
2,1,1,1,4,1,0,-0.123,175,52,8,0,0.4615863414026704,35.0,Medium
2,1,1,5,2,3,3,-0.125,193,40,8,0,0.5011788058230444,63.7,High
2,1,1,2,1,3,0,-0.113,179,41,9,0,0.29144956457610505,31.7,Medium
2,1,1,2,2,2,0,-0.0986,167,36,16,0,0.33258532251426554,33.3,Medium
2,1,1,4,4,2,0,-0.1057,186,42,7,0,0.41250406412781415,53.3,High
2,1,1,2,2,1,0,-0.0869,189,49,15,0,0.486692273767907,30.0,Medium
2,1,1,3,2,4,0,-0.0827,169,49,8,0,0.41977834334416175,45.0,Medium
2,1,1,2,3,2,0,-0.1078,146,36,10,0,0.3869700887637334,38.3,Medium
2,1,1,3,2,3,2,-0.1136,193,47,10,0,0.3495019209386947,49.7,Medium
2,1,1,2,4,3,0,-0.1244,165,25,16,0,0.5564451736015483,46.7,Medium
2,1,1,1,2,3,0,-0.112,177,37,16,0,0.3576033890751231,31.7,Medium
2,1,1,2,2,3,3,-0.1255,167,34,17,0,0.4345557468237766,48.7,Medium
2,1,1,3,4,3,2,-0.126,172,47,9,0,0.35328232237396184,59.7,High
2,1,1,3,4,3,0,-0.0976,161,39,7,0,0.36528295779317466,51.7,High
2,1,1,5,3,3,5,-0.0781,165,41,16,0,0.6143261019010465,76.7,High
2,1,1,1,1,2,0,-0.0942,150,37,3,0,0.5703296706815084,23.3,Medium
2,1,1,5,4,1,0,-0.0861,191,47,14,0,0.6682436955079745,55.0,High
2,1,1,2,1,1,0,-0.1113,175,52,8,0,0.47061253207839926,25.0,Medium
2,1,1,1,4,3,0,-0.0995,192,43,14,0,0.4607171300271897,41.7,Medium
2,1,1,1,3,2,0,-0.0949,184,57,6,0,0.45376818984035094,33.3,Medium
2,1,1,1,1,3,0,-0.0964,167,34,17,0,0.4628230886276532,26.7,Medium
2,1,1,5,3,3,5,-0.1182,182,45,8,0,0.49257129437424596,76.7,High
2,1,1,2,4,1,0,-0.1193,175,52,8,0,0.4174307416028159,40.0,Medium
2,1,1,2,2,2,0,-0.1019,151,30,9,0,0.36726667402110424,33.3,Medium
2,1,1,4,4,2,2,-0.1116,168,47,13,0,0.3744274509079999,61.3,High
3,1,1,4,4,2,0,-0.1193,167,36,16,0,0.49331227442819126,53.3,High
3,1,1,5,4,2,0,8.7519,184,57,6,1,0.8864434666215054,73.3,High
3,1,1,1,2,2,0,-0.0987,178,44,11,0,0.2796820535527075,28.3,Medium
3,1,1,3,4,3,0,-0.1105,182,45,8,0,0.3181030251975312,51.7,High
3,1,1,4,3,3,5,-0.1004,177,49,9,0,0.4104104194345535,71.7,High
3,1,1,5,3,3,5,-0.091,174,46,9,0,0.4780177486661863,76.7,High
3,1,1,3,2,2,3,-0.1262,157,39,9,0,0.3453561967330817,50.3,Medium
3,1,1,2,4,3,0,-0.0954,165,41,16,0,0.417837201026214,46.7,Medium
3,1,1,2,4,3,0,-0.123,164,39,8,0,0.3032791981464116,46.7,Medium
3,1,1,2,1,2,0,-0.0815,162,45,10,0,0.3354819567252647,28.3,Medium
3,1,1,1,3,2,0,-0.0928,164,28,10,0,0.4328837508004265,33.3,Medium
3,1,1,2,2,3,0,-0.1118,161,39,7,0,0.26903623671688226,36.7,Medium
3,1,1,3,4,3,0,-0.0945,169,46,5,0,0.3286264603250092,51.7,High
3,1,1,4,3,3,3,-0.1212,177,49,9,0,0.3089683154507007,63.7,High
3,1,1,4,1,3,3,-0.126,193,40,8,0,0.529734145485888,53.7,High
3,1,1,2,3,1,3,-0.1254,168,31,8,0,0.49283366907217696,47.0,Medium
3,1,1,2,3,2,0,-0.1247,191,47,14,0,0.3823153332214272,38.3,Medium
3,1,1,2,1,3,1,-0.1223,193,47,10,0,0.4579815892276988,35.7,Medium
3,1,1,2,3,2,3,-0.1105,168,47,13,0,0.309624368441215,50.3,Medium
3,1,1,1,4,3,0,-0.1006,192,43,14,0,0.4672565928515855,41.7,Medium
3,1,1,1,4,2,0,-0.1257,164,36,11,0,0.37090327795652345,38.3,Medium
3,1,1,2,3,4,3,-0.1167,169,49,8,0,0.432536759924358,57.0,High
3,1,1,3,4,2,2,-0.0799,151,30,9,0,0.5574777201243243,56.3,High
3,1,1,2,4,3,0,-0.1275,169,42,4,0,0.37844476804230676,46.7,Medium
3,1,1,4,1,2,2,-0.0884,167,36,16,0,0.5187315410295499,46.3,Medium
3,1,1,3,2,2,0,-0.1132,168,47,13,0,0.27093655419279583,38.3,Medium
3,1,1,1,1,2,0,-0.1168,191,47,14,0,0.4570872432417896,23.3,Medium
3,1,1,1,1,2,0,-0.1189,158,45,15,0,0.4010048115226492,23.3,Medium
3,1,1,5,2,3,3,-0.0952,193,40,8,0,0.4918736195720911,63.7,High
3,1,1,1,3,2,3,-0.1148,151,30,9,0,0.4641976674682883,45.3,Medium
3,1,1,1,3,3,3,-0.1051,164,39,8,0,0.306356895842648,48.7,Medium
3,1,1,1,2,2,0,-0.1236,184,57,6,0,0.4439361792732939,28.3,Medium
3,1,1,5,2,2,3,-0.1255,167,45,7,0,0.43387581912841444,60.3,High
3,1,1,3,3,2,0,-0.0883,173,50,8,0,0.33817084583867196,43.3,Medium
3,1,1,1,4,3,0,-0.1059,177,49,9,0,0.3333617695908001,41.7,Medium
3,1,1,1,4,3,0,-0.1142,179,41,9,0,0.3156001334200603,41.7,Medium
3,1,1,3,2,2,4,-0.0822,186,42,7,0,0.4446176494035927,54.3,High
3,1,1,1,1,3,0,-0.1165,182,45,8,0,0.3398765287807538,26.7,Medium
4,1,1,4,3,2,3,-0.1253,170,43,8,0,0.32708554234444276,60.3,High
4,1,1,5,2,2,4,-0.1065,204,49,9,0,0.5813328760534666,64.3,High
4,1,1,3,4,4,2,-0.1028,169,49,8,0,0.4703638759119857,63.0,High
4,1,1,2,4,3,0,-0.1107,146,30,6,0,0.5426074520326952,46.7,Medium
4,1,1,4,4,2,2,-0.1118,150,37,3,0,0.5516280583845241,61.3,High
4,1,1,3,4,3,0,-0.116,194,40,20,0,0.5552348248508441,51.7,High
4,1,1,1,1,3,0,-0.1171,169,46,5,0,0.3464850818646865,26.7,Medium
4,1,1,3,4,2,0,-0.1224,165,44,12,0,0.28640317024167106,48.3,Medium
4,1,1,1,2,3,0,-0.1121,165,41,16,0,0.3427066530421742,31.7,Medium
4,1,1,5,2,2,3,-0.124,164,36,11,0,0.44404869960153104,60.3,High
4,1,1,3,2,1,0,-0.1139,175,52,8,0,0.4286175816710617,35.0,Medium
4,1,1,3,3,2,0,-0.1255,180,41,8,0,0.3230202917646947,43.3,Medium
4,1,1,1,3,2,3,-0.1019,185,47,7,0,0.3768045986923715,45.3,Medium
4,1,1,3,4,3,2,-0.108,193,40,8,0,0.42042038136689686,59.7,High
4,1,1,3,4,2,2,-0.1167,167,34,8,0,0.35909878587528576,56.3,High
4,1,1,2,2,4,0,-0.1157,169,49,8,0,0.3363442647299033,40.0,Medium
4,1,1,2,4,3,0,-0.096,193,46,16,0,0.43350275992810117,46.7,Medium
4,1,1,1,1,3,0,-0.1059,167,34,17,0,0.43399419384908533,26.7,Medium
4,1,1,5,4,3,2,8.0478,192,43,14,1,0.8519043186858271,84.7,Critical
4,1,1,3,2,2,5,-0.1116,151,30,9,0,0.5281571199247603,58.3,High
4,1,1,2,2,3,0,-0.1093,177,37,16,0,0.34085064333188286,36.7,Medium
4,1,1,2,3,2,0,-0.1131,163,34,10,0,0.2599852336717471,38.3,Medium
4,1,1,1,3,2,0,-0.0957,178,44,11,0,0.29027794054403566,33.3,Medium
4,1,1,3,4,2,0,-0.1261,180,41,8,0,0.340049046840319,48.3,Medium
4,1,1,4,3,1,3,-0.0852,168,31,8,0,0.500667939538243,57.0,High
4,1,1,1,1,2,0,-0.1113,178,44,11,0,0.320817464920493,23.3,Medium
4,1,1,4,4,3,0,-0.1163,192,49,7,0,0.44308978630911844,56.7,High
4,1,1,2,2,3,0,-0.1127,179,41,9,0,0.22712665543102217,36.7,Medium
4,1,1,1,2,3,0,-0.119,169,42,4,0,0.3383828342267663,31.7,Medium
4,1,1,5,2,2,3,-0.1253,185,47,7,0,0.4781302024072177,60.3,High
4,1,1,2,3,3,3,-0.1012,182,45,8,0,0.2814309854186703,53.7,High
4,1,1,4,2,2,5,-0.0842,167,45,7,0,0.46188095660123574,63.3,High
4,1,1,2,2,3,0,-0.1224,193,46,16,0,0.36617143078748615,36.7,Medium
4,1,1,3,4,3,0,-0.1033,176,44,11,0,0.29496663210252627,51.7,High
4,1,1,3,4,2,0,-0.1146,163,34,10,0,0.3385718860848248,48.3,Medium
4,1,1,1,3,3,3,-0.1046,193,47,10,0,0.41727420606321175,48.7,Medium
5,1,1,2,2,3,0,-0.125,167,34,17,0,0.42680325526241425,36.7,Medium
5,1,1,1,3,3,3,-0.1244,192,49,7,0,0.43031288424869607,48.7,Medium
5,1,1,2,3,1,0,-0.115,155,44,7,0,0.4077867410985968,35.0,Medium
5,1,1,5,4,1,0,-0.0776,151,41,14,0,0.6810612337174342,55.0,High
5,1,1,3,3,2,0,-0.0962,167,34,8,0,0.3181182691834511,43.3,Medium
5,1,1,1,4,3,0,-0.0978,163,37,6,0,0.3625120916745762,41.7,Medium
5,1,1,1,3,3,3,-0.1266,194,40,20,0,0.5723173011120514,48.7,Medium
5,1,1,5,3,1,5,-0.0941,168,31,8,0,0.6297930640019392,70.0,High
5,1,1,1,1,2,0,-0.1252,168,47,13,0,0.37153736454877917,23.3,Medium
5,1,1,1,1,3,0,-0.1225,172,47,9,0,0.34249406532771165,26.7,Medium
5,1,1,1,3,2,3,-0.0839,146,36,10,0,0.5112430799045109,45.3,Medium
5,1,1,2,2,3,0,-0.1234,165,33,10,0,0.28443949642187705,36.7,Medium
5,1,1,4,2,3,3,-0.1266,192,43,14,0,0.4361614225183956,58.7,High
5,1,1,2,3,3,0,-0.1169,167,34,17,0,0.3857762226998571,41.7,Medium
5,1,1,4,4,2,0,-0.1095,163,34,10,0,0.41241525791522937,53.3,High
5,1,1,1,2,3,0,-0.1213,165,41,16,0,0.35321150654143496,31.7,Medium
5,1,1,5,3,1,5,-0.1191,189,49,15,0,0.6450498214137426,70.0,High
5,1,1,4,2,3,3,-0.1157,177,37,16,0,0.4034199680202256,58.7,High
5,1,1,3,2,3,5,-0.0947,182,45,8,0,0.4398959241575131,61.7,High
5,1,1,4,2,2,3,-0.0993,174,41,9,0,0.31490991960285775,55.3,High
5,1,1,4,3,3,3,-0.0928,192,49,7,0,0.4206660842875698,63.7,High
5,1,1,2,3,2,0,-0.0878,180,41,8,0,0.2968101739650635,38.3,Medium
5,1,1,5,4,1,2,-0.1259,167,34,8,0,0.6031228211732931,63.0,High
5,1,1,3,4,4,0,0.1495,160,34,11,0,0.5954081368506715,55.7,High
5,1,1,2,4,3,0,-0.1171,174,46,9,0,0.27824519997128305,46.7,Medium
5,1,1,4,2,2,5,-0.1006,191,47,14,0,0.5409035312354427,63.3,High
5,1,1,3,1,3,2,-0.1256,164,39,8,0,0.36859463656742275,44.7,Medium
5,1,1,2,2,2,0,-0.0891,162,45,10,0,0.24843297381637874,33.3,Medium
5,1,1,2,3,3,3,-0.1044,193,47,10,0,0.36336871414747074,53.7,High
5,1,1,1,2,2,0,-0.116,173,50,8,0,0.30551767008800823,28.3,Medium
5,1,1,4,4,2,2,-0.1195,157,39,9,0,0.39786162783477586,61.3,High
6,1,0,2,4,3,0,-0.1103,179,41,9,0,0.14461830215403892,26.7,Medium
6,1,0,2,1,1,0,-0.092,175,52,8,0,0.36352816351002937,5.0,Low
6,1,0,5,4,1,2,-0.0921,164,39,8,0,0.4047905636312862,43.0,Medium
6,1,0,2,1,2,0,-0.1205,180,41,8,0,0.16215815233886577,8.3,Low
6,1,0,2,4,2,0,-0.1055,184,57,6,0,0.3032676919762278,23.3,Medium
6,1,0,2,4,2,2,-0.1039,165,36,8,0,0.18052698100178444,31.3,Medium
6,1,0,2,2,3,0,-0.1166,177,37,16,0,0.23122141704647114,16.7,Low
6,1,0,1,3,3,3,-0.0915,165,33,10,0,0.21931343872910802,28.7,Medium
6,1,0,3,4,2,2,-0.0897,157,44,18,0,0.4167984281642607,36.3,Medium
6,1,0,3,2,2,5,-0.1145,146,36,10,0,0.49332206299416215,38.3,Medium
6,1,0,1,2,3,0,-0.1216,164,39,8,0,0.1389576102465151,11.7,Low
6,1,0,1,2,2,0,-0.1233,163,34,10,0,0.1666350835971625,8.3,Low
6,1,0,4,4,2,2,-0.0958,174,41,9,0,0.19959302680182278,41.3,Medium
6,1,0,3,2,3,2,-0.1142,169,42,4,0,0.17272112794896577,29.7,Medium
6,1,0,4,3,3,5,-0.1072,175,44,16,0,0.3265660787461283,51.7,High
6,1,0,1,2,1,0,-0.1236,168,31,8,0,0.2931023076474999,5.0,Low
6,1,0,3,4,2,2,-0.1068,204,49,9,0,0.3765725271245497,36.3,Medium
6,1,0,2,1,3,0,-0.1263,177,37,16,0,0.3036720168111039,11.7,Low
6,1,0,3,4,2,2,-0.1121,192,41,12,0,0.27669526197266525,36.3,Medium
6,1,0,3,2,3,3,-0.1195,158,32,11,0,0.23162803365754847,33.7,Medium
6,1,0,4,2,3,4,-0.1219,179,41,9,0,0.22578724638676528,42.7,Medium
6,1,0,3,1,3,3,-0.0864,165,25,16,0,0.4739859571143431,28.7,Medium
6,1,0,1,1,3,0,-0.1119,165,33,10,0,0.19049041666445876,6.7,Low
6,1,0,5,4,1,0,-0.0978,178,44,11,0,0.3822577213871291,35.0,Medium
6,1,0,4,4,3,2,-0.1198,167,34,17,0,0.3817888178035257,44.7,Medium
6,1,0,5,2,2,3,-0.1111,151,30,9,0,0.4012770803814494,40.3,Medium
6,1,0,5,2,3,4,-0.1246,194,40,20,0,0.5782248050063841,47.7,Medium
6,1,0,3,4,3,0,-0.119,163,37,6,0,0.209147112228673,31.7,Medium
6,1,0,2,2,2,0,-0.1137,186,42,7,0,0.13423967866990028,13.3,Low
6,1,0,1,1,2,0,-0.1175,165,44,12,0,0.16997737149983017,3.3,Low
6,1,0,2,4,3,2,-0.1052,165,33,10,0,0.24853559675199477,34.7,Medium
6,1,0,1,2,2,2,-0.078,157,39,9,0,0.24514415797258282,16.3,Low
6,1,0,2,1,2,0,-0.0922,165,36,8,0,0.14679118532486457,8.3,Low
6,1,0,1,3,2,3,-0.1151,185,47,7,0,0.22542823054939132,25.3,Medium
6,1,0,1,1,3,1,-0.0998,192,49,7,0,0.33695014308797133,10.7,Low
6,1,0,4,1,3,3,-0.0982,194,40,20,0,0.5306348564883161,33.7,Medium
6,1,0,3,4,2,0,-0.0822,174,41,9,0,0.1386128312354764,28.3,Medium
7,1,0,5,3,1,5,-0.0869,175,52,8,0,0.5319420697642123,50.0,Medium
7,1,0,4,2,4,5,-0.0887,160,34,11,0,0.4855526475992855,50.0,Medium
7,1,0,1,1,2,0,-0.1131,170,43,8,0,0.13532868179268498,3.3,Low
7,1,0,4,2,3,4,-0.0908,193,47,10,0,0.31775342719624333,42.7,Medium
7,1,0,3,2,2,0,-0.0847,165,36,8,0,0.11621925385379861,18.3,Low
7,1,0,5,3,3,3,-0.1018,182,45,8,0,0.23642470378373337,48.7,Medium
7,1,0,5,2,3,3,-0.1221,193,46,16,0,0.3774516783285665,43.7,Medium
7,1,0,5,2,2,3,-0.0847,164,28,10,0,0.3975490289068534,40.3,Medium
7,1,0,2,2,3,0,-0.0882,146,30,6,0,0.36911847984311763,16.7,Low
7,1,0,1,2,2,0,-0.1123,173,50,8,0,0.16256247402865986,8.3,Low
7,1,0,2,2,2,0,-0.1015,180,41,8,0,0.07999023119346393,13.3,Low
7,1,0,1,1,1,0,-0.117,189,49,15,0,0.4267833913055149,0.0,Low
7,1,0,1,3,2,3,-0.1014,173,50,8,0,0.21855067765492953,25.3,Medium
7,1,0,3,4,2,2,-0.0771,184,57,6,0,0.3682488466361101,36.3,Medium
7,1,0,5,4,1,2,-0.1111,175,44,16,0,0.4545475638410774,43.0,Medium
7,1,0,3,2,2,3,-0.1145,186,42,7,0,0.13781219623788965,30.3,Medium
7,1,0,4,3,2,3,-0.1057,185,47,7,0,0.2066780914370887,40.3,Medium
7,1,0,2,2,2,0,-0.111,167,36,16,0,0.18917179546852547,13.3,Low
7,1,0,2,3,2,3,-0.0898,199,39,12,0,0.26271644863395915,30.3,Medium
7,1,0,5,2,3,3,-0.1002,179,41,9,0,0.18564124794977643,43.7,Medium
7,1,0,4,1,2,3,-0.1167,164,28,10,0,0.3833781074990995,30.3,Medium
7,1,0,2,2,2,0,-0.1238,199,39,12,0,0.2065635634155678,13.3,Low
7,1,0,1,2,1,0,-0.1008,168,31,8,0,0.2825486274696988,5.0,Low
7,1,0,3,4,2,2,-0.0895,180,41,8,0,0.2074798430286715,36.3,Medium
7,1,0,3,4,3,2,-0.0875,165,41,16,0,0.31849833052335175,39.7,Medium
7,1,0,3,3,3,3,-0.0982,177,37,16,0,0.21814147083788926,38.7,Medium
7,1,0,2,4,2,0,-0.1067,178,44,11,0,0.12824791420752457,23.3,Medium
7,1,0,4,4,3,2,-0.1083,175,44,16,0,0.2739907540608453,44.7,Medium
7,1,0,3,3,3,3,-0.1205,175,44,16,0,0.20776959777338355,38.7,Medium
7,1,0,5,2,3,3,-0.1077,177,37,16,0,0.31617869251136366,43.7,Medium
7,1,0,4,4,3,2,-0.1223,177,49,9,0,0.24649560984040098,44.7,Medium
7,1,0,5,4,1,2,-0.1206,165,33,10,0,0.4552377020617675,43.0,Medium
7,1,0,3,4,3,0,-0.0993,164,39,8,0,0.18552243813849056,31.7,Medium
7,1,0,1,1,2,0,-0.0796,192,41,12,0,0.28901025719991047,3.3,Low
7,1,0,4,4,2,2,-0.1024,146,36,10,0,0.4252074065961805,41.3,Medium
7,1,0,1,2,3,0,-0.0799,169,46,5,0,0.1796639707204729,11.7,Low
8,1,0,2,1,3,1,-0.1242,193,40,8,0,0.24618921445794195,15.7,Low
8,1,0,3,1,3,2,-0.1261,161,39,7,0,0.2136184355462839,24.7,Medium
8,1,0,1,2,3,0,-0.0908,158,32,11,0,0.18945689702769952,11.7,Low
8,1,0,5,2,4,3,-0.1163,160,34,11,0,0.4314102929969724,47.0,Medium
8,1,0,2,2,3,0,-0.1243,164,39,8,0,0.08581665323522847,16.7,Low
8,1,0,2,4,2,2,-0.091,168,47,13,0,0.22766978113551606,31.3,Medium
8,1,0,4,2,3,5,-0.0967,165,33,10,0,0.30025313303637224,46.7,Medium
8,1,0,3,1,2,3,-0.0955,157,44,18,0,0.4070364951793277,25.3,Medium
8,1,0,1,3,2,0,-0.1076,165,44,12,0,0.08532950923797278,13.3,Low
8,1,0,1,2,3,0,-0.0905,165,41,16,0,0.21721515395279045,11.7,Low
8,1,0,3,1,2,2,-0.1201,162,45,10,0,0.16129604529872232,21.3,Medium
8,1,0,4,4,3,2,-0.125,165,41,16,0,0.29942215997865973,44.7,Medium
8,1,0,3,4,3,0,-0.1214,175,44,16,0,0.22298808662447867,31.7,Medium
8,1,0,2,2,2,0,-0.1247,168,47,13,0,0.12368308067051381,13.3,Low
8,1,0,3,1,3,3,-0.1189,193,46,16,0,0.3576568412012501,28.7,Medium
8,1,0,2,2,3,0,-0.0802,193,40,8,0,0.16946102691108644,16.7,Low
8,1,0,5,2,2,3,-0.102,167,36,16,0,0.3525137724252826,40.3,Medium
8,1,0,5,2,2,3,-0.1274,164,28,10,0,0.38705404213402406,40.3,Medium
8,1,0,3,4,2,2,-0.1148,186,42,7,0,0.20227189085915875,36.3,Medium
8,1,0,1,1,2,0,-0.11,186,42,7,0,0.18553315454803376,3.3,Low
8,1,0,4,2,3,4,-0.1096,173,35,9,0,0.1803284956798119,42.7,Medium
8,1,0,2,4,2,0,-0.1056,167,34,8,0,0.11443838192529765,23.3,Medium
8,1,0,3,4,2,0,-0.0811,150,37,3,0,0.3642396309511672,28.3,Medium
